date,code,name,open,close,high,low,volume
2021-12-28,600519,贵州茅台,1989.64,1994.82,2012.14,1973.24,5901940736.0
2021-12-29,600519,贵州茅台,2006.64,1897.64,2010.89,1897.64,11195625216.0
2021-12-30,600519,贵州茅台,1897.64,1931.64,1945.62,1884.64,7272866560.0
2021-12-31,600519,贵州茅台,1926.64,1906.64,1929.62,1884.64,6061415424.0
2022-01-04,600519,贵州茅台,1911.64,1907.87,1925.59,1870.64,6913653248.0
2022-01-05,600519,贵州茅台,1901.64,1880.64,1921.64,1874.64,5774992128.0
2022-01-06,600519,贵州茅台,1878.65,1838.86,1892.64,1795.15,10226933760.0
2022-01-07,600519,贵州茅台,1831.64,1798.64,1845.52,1795.96,5831695360.0
2022-01-10,600519,贵州茅台,1784.65,1822.64,1833.64,1774.19,5792738048.0
2022-01-11,600519,贵州茅台,1804.64,1797.19,1821.64,1787.81,4332180736.0
2022-01-12,600519,贵州茅台,1804.64,1823.64,1835.44,1804.64,5384359680.0
2022-01-13,600519,贵州茅台,1821.46,1734.03,1824.63,1722.2,10781720576.0
2022-01-14,600519,贵州茅台,1734.03,1723.64,1749.64,1719.64,5506185984.0
2022-01-17,600519,贵州茅台,1724.64,1718.25,1734.94,1691.98,5074077696.0
2022-01-18,600519,贵州茅台,1718.32,1748.91,1765.49,1708.64,5906705920.0
2022-01-19,600519,贵州茅台,1775.64,1768.64,1775.64,1745.52,5026993408.0
2022-01-20,600519,贵州茅台,1772.64,1826.16,1836.63,1772.64,6665294848.0
2022-01-21,600519,贵州茅台,1816.64,1841.63,1850.13,1807.65,6091427584.0
2022-01-24,600519,贵州茅台,1811.64,1806.84,1840.64,1788.08,4685441792.0
2022-01-25,600519,贵州茅台,1799.64,1799.64,1822.64,1787.64,4971078400.0
2022-01-26,600519,贵州茅台,1798.68,1811.64,1825.64,1775.64,4655706624.0
2022-01-27,600519,贵州茅台,1857.65,1821.64,1867.46,1808.64,8450329088.0
2022-01-28,600519,贵州茅台,1811.64,1743.64,1824.64,1736.65,7889492992.0
2022-02-07,600519,贵州茅台,1757.63,1724.6,1770.2,1706.64,6601799680.0
2022-02-08,600519,贵州茅台,1725.52,1695.64,1729.51,1646.64,7585130496.0
2022-02-09,600519,贵州茅台,1695.73,1752.62,1764.64,1683.61,6346699776.0
2022-02-10,600519,贵州茅台,1756.64,1729.64,1762.54,1714.03,4315456768.0
2022-02-11,600519,贵州茅台,1713.64,1706.61,1757.43,1697.64,6296909568.0
2022-02-14,600519,贵州茅台,1696.64,1725.31,1733.64,1693.95,3762313344.0
2022-02-15,600519,贵州茅台,1725.44,1747.26,1767.64,1715.64,5131842048.0
2022-02-16,600519,贵州茅台,1756.64,1749.19,1763.64,1744.64,2769034320.0
2022-02-17,600519,贵州茅台,1757.25,1743.63,1768.12,1737.64,3450265040.0
2022-02-18,600519,贵州茅台,1734.27,1763.64,1764.62,1722.3,3670339744.0
2022-02-21,600519,贵州茅台,1756.64,1733.63,1763.54,1725.59,3920377360.0
2022-02-22,600519,贵州茅台,1716.65,1664.51,1717.64,1656.66,9473992704.0
2022-02-23,600519,贵州茅台,1668.05,1683.65,1690.64,1656.72,5118197760.0
2022-02-24,600519,贵州茅台,1664.64,1620.75,1670.63,1604.74,11578557184.0
2022-02-25,600519,贵州茅台,1631.64,1655.7,1664.92,1631.64,6999524096.0
2022-02-28,600519,贵州茅台,1643.7,1647.04,1653.64,1623.64,5158148352.0
2022-03-01,600519,贵州茅台,1658.64,1715.12,1720.21,1658.64,8721229312.0
2022-03-02,600519,贵州茅台,1696.64,1701.52,1707.63,1681.64,3690612336.0
2022-03-03,600519,贵州茅台,1702.44,1656.64,1706.89,1650.64,5703580672.0
2022-03-04,600519,贵州茅台,1628.64,1637.14,1649.53,1611.74,5509157632.0
2022-03-07,600519,贵州茅台,1616.84,1563.64,1624.64,1560.44,8487507456.0
2022-03-08,600519,贵州茅台,1616.62,1609.84,1643.3,1588.64,10087484416.0
2022-03-09,600519,贵州茅台,1620.74,1635.82,1661.64,1577.75,10018589952.0
2022-03-10,600519,贵州茅台,1664.64,1651.07,1677.64,1647.64,6587438848.0
2022-03-11,600519,贵州茅台,1622.64,1625.65,1633.64,1574.72,8335618304.0
2022-03-14,600519,贵州茅台,1586.64,1556.64,1606.64,1556.64,8416841984.0
2022-03-15,600519,贵州茅台,1506.64,1459.64,1541.64,1459.64,14567142656.0
2022-03-16,600519,贵州茅台,1490.64,1531.59,1540.54,1449.64,12753010176.0
2022-03-17,600519,贵州茅台,1576.64,1576.79,1611.64,1568.3,11843531776.0
2022-03-18,600519,贵州茅台,1574.64,1564.43,1601.64,1548.92,6564085504.0
2022-03-21,600519,贵州茅台,1580.64,1560.94,1582.29,1551.65,4763083264.0
2022-03-22,600519,贵州茅台,1580.52,1551.64,1580.52,1542.97,3578291200.0
2022-03-23,600519,贵州茅台,1561.64,1608.83,1626.64,1553.64,10096341504.0
2022-03-24,600519,贵州茅台,1594.64,1577.57,1596.64,1573.99,4457504512.0
2022-03-25,600519,贵州茅台,1568.64,1546.64,1590.64,1541.64,5054831360.0
2022-03-28,600519,贵州茅台,1481.64,1517.44,1521.44,1460.64,9392007936.0
2022-03-29,600519,贵州茅台,1518.14,1523.64,1548.14,1518.14,4343365376.0
2022-03-30,600519,贵州茅台,1554.64,1586.74,1586.74,1551.64,7276379136.0
2022-03-31,600519,贵州茅台,1576.64,1575.64,1595.24,1565.44,4338022912.0
2022-04-01,600519,贵州茅台,1586.58,1636.65,1649.64,1578.33,7936957184.0
2022-04-06,600519,贵州茅台,1609.64,1621.64,1645.37,1609.64,4910792448.0
2022-04-07,600519,贵州茅台,1614.64,1621.64,1641.64,1606.74,3568182336.0
2022-04-08,600519,贵州茅台,1624.64,1640.64,1645.34,1623.18,4081618544.0
2022-04-11,600519,贵州茅台,1626.64,1576.64,1626.64,1562.67,7568782592.0
2022-04-12,600519,贵州茅台,1585.64,1638.64,1644.61,1564.64,7284546304.0
2022-04-13,600519,贵州茅台,1623.64,1625.64,1651.64,1607.72,5534915840.0
2022-04-14,600519,贵州茅台,1644.64,1665.64,1692.54,1636.84,6834657280.0
2022-04-15,600519,贵州茅台,1658.84,1662.63,1674.64,1652.53,3800797632.0
2022-04-18,600519,贵州茅台,1637.77,1647.46,1654.64,1624.64,3525102976.0
2022-04-19,600519,贵州茅台,1656.64,1646.94,1689.63,1632.14,4359852032.0
2022-04-20,600519,贵州茅台,1658.33,1653.64,1676.64,1625.32,4342043392.0
2022-04-21,600519,贵州茅台,1646.84,1636.62,1662.64,1626.64,5160787968.0
2022-04-22,600519,贵州茅台,1619.64,1629.64,1644.52,1616.82,4955360768.0
2022-04-25,600519,贵州茅台,1606.64,1564.64,1633.14,1558.64,9352986880.0
2022-04-26,600519,贵州茅台,1559.97,1589.12,1605.62,1556.64,7692845312.0
2022-04-27,600519,贵州茅台,1623.76,1651.56,1666.64,1623.76,10289893120.0
2022-04-28,600519,贵州茅台,1649.64,1691.64,1701.64,1643.14,8038681856.0
2022-04-29,600519,贵州茅台,1692.64,1685.02,1705.64,1667.62,6384066560.0
2022-05-05,600519,贵州茅台,1686.64,1693.64,1726.64,1685.62,6235017472.0
2022-05-06,600519,贵州茅台,1671.63,1649.64,1675.64,1637.64,5138176768.0
2022-05-09,600519,贵州茅台,1636.64,1608.64,1636.64,1594.64,5324616192.0
2022-05-10,600519,贵州茅台,1576.64,1622.83,1641.6,1561.65,7018451200.0
2022-05-11,600519,贵州茅台,1611.64,1624.64,1645.12,1608.64,5372950016.0
2022-05-12,600519,贵州茅台,1609.64,1619.31,1634.64,1606.64,3888480080.0
2022-05-13,600519,贵州茅台,1636.64,1634.88,1654.58,1622.64,3690141232.0
2022-05-16,600519,贵州茅台,1653.64,1614.64,1653.64,1599.31,4881208576.0
2022-05-17,600519,贵州茅台,1626.52,1624.64,1631.64,1611.64,3557048800.0
2022-05-18,600519,贵州茅台,1630.3,1617.64,1630.56,1599.66,4362487040.0
2022-05-19,600519,贵州茅台,1601.64,1612.64,1613.64,1595.64,3459059184.0
2022-05-20,600519,贵州茅台,1616.63,1656.65,1657.79,1608.64,7493460224.0
2022-05-23,600519,贵州茅台,1656.64,1637.64,1660.53,1628.64,3950856592.0
2022-05-24,600519,贵州茅台,1642.64,1616.64,1643.64,1612.14,4824599808.0
2022-05-25,600519,贵州茅台,1621.91,1612.15,1628.64,1603.64,3929477104.0
2022-05-26,600519,贵州茅台,1617.64,1599.44,1617.64,1586.64,4888109312.0
2022-05-27,600519,贵州茅台,1616.63,1611.8,1636.64,1609.65,4436904960.0
2022-05-30,600519,贵州茅台,1622.64,1635.05,1647.19,1622.64,6135631360.0
2022-05-31,600519,贵州茅台,1631.41,1660.67,1671.54,1623.62,7329201152.0
2022-06-01,600519,贵州茅台,1658.64,1644.89,1671.42,1635.64,3897858992.0
2022-06-02,600519,贵州茅台,1644.61,1642.64,1652.44,1636.64,3019718032.0
2022-06-06,600519,贵州茅台,1646.64,1644.64,1651.64,1614.64,6535329280.0
2022-06-07,600519,贵州茅台,1640.78,1674.54,1681.64,1626.95,6356030976.0
2022-06-08,600519,贵州茅台,1681.64,1722.24,1738.64,1681.64,8236953856.0
2022-06-09,600519,贵州茅台,1728.64,1709.64,1744.99,1705.64,4897066752.0
2022-06-10,600519,贵州茅台,1701.65,1757.24,1763.64,1691.64,8882462720.0
2022-06-13,600519,贵州茅台,1746.64,1712.64,1748.64,1704.72,6847248896.0
2022-06-14,600519,贵州茅台,1690.64,1727.64,1732.06,1688.64,5467949312.0
2022-06-15,600519,贵州茅台,1726.64,1731.74,1761.64,1719.63,6354868992.0
2022-06-16,600519,贵州茅台,1751.23,1733.64,1764.27,1731.97,5087605504.0
2022-06-17,600519,贵州茅台,1734.73,1807.64,1808.64,1734.73,9749530880.0
2022-06-20,600519,贵州茅台,1806.64,1798.66,1826.64,1786.64,6802792448.0
2022-06-21,600519,贵州茅台,1805.64,1802.38,1823.63,1784.64,4617805056.0
2022-06-22,600519,贵州茅台,1811.64,1792.64,1814.64,1788.64,3813775296.0
2022-06-23,600519,贵州茅台,1799.34,1813.74,1821.68,1796.64,5239860480.0
2022-06-24,600519,贵州茅台,1826.64,1865.65,1876.64,1821.64,7921199872.0
2022-06-27,600519,贵州茅台,1876.58,1867.19,1906.58,1856.94,8124449024.0
2022-06-28,600519,贵州茅台,1876.38,1892.64,1897.64,1857.64,5112298752.0
2022-06-29,600519,贵州茅台,1884.64,1886.64,1898.64,1867.65,6142508544.0
2022-06-30,600519,贵州茅台,1878.32,1923.32,1955.32,1878.31,7984019456.0
2022-07-01,600519,贵州茅台,1933.32,1907.37,1946.09,1893.53,4385555200.0
2022-07-04,600519,贵州茅台,1898.33,1896.32,1902.61,1879.33,5042804224.0
2022-07-05,600519,贵州茅台,1903.6,1911.33,1932.77,1888.32,5345189888.0
2022-07-06,600519,贵州茅台,1910.32,1880.32,1917.32,1864.32,6566374912.0
2022-07-07,600519,贵州茅台,1883.32,1868.32,1887.67,1863.33,4179088240.0
2022-07-08,600519,贵州茅台,1883.32,1877.32,1893.21,1874.48,3134903456.0
2022-07-11,600519,贵州茅台,1868.52,1841.92,1873.09,1828.82,4709248256.0
2022-07-12,600519,贵州茅台,1843.32,1826.73,1851.12,1808.38,4562731381.0
2022-07-13,600519,贵州茅台,1823.32,1837.21,1850.32,1818.99,3893406034.0
2022-07-14,600519,贵州茅台,1838.32,1831.32,1855.12,1819.32,4014985518.0
2022-07-15,600519,贵州茅台,1823.43,1827.82,1878.0,1822.83,6588730699.0
2022-07-18,600519,贵州茅台,1830.68,1829.98,1837.32,1800.32,4701936868.0
2022-07-19,600519,贵州茅台,1823.32,1821.42,1829.97,1804.32,4250852886.0
2022-07-20,600519,贵州茅台,1837.07,1828.42,1848.32,1823.32,3659970961.0
2022-07-21,600519,贵州茅台,1821.42,1817.32,1834.22,1812.83,2735503093.0
2022-07-22,600519,贵州茅台,1827.54,1825.32,1840.32,1813.32,4894378605.0
2022-07-25,600519,贵州茅台,1827.83,1822.97,1830.62,1809.32,3285451347.0
2022-07-26,600519,贵州茅台,1831.31,1828.53,1843.29,1825.34,4041100077.0
2022-07-27,600519,贵州茅台,1820.32,1797.92,1826.32,1795.32,4149807166.0
2022-07-28,600519,贵州茅台,1799.42,1776.32,1816.32,1770.98,6669448409.0
2022-07-29,600519,贵州茅台,1773.42,1776.76,1797.31,1756.42,7028415881.0
2022-08-01,600519,贵州茅台,1768.33,1768.62,1786.32,1759.5,3988198590.0
2022-08-02,600519,贵州茅台,1758.32,1758.3,1766.3,1736.33,5284516568.0
2022-08-03,600519,贵州茅台,1768.31,1763.32,1782.32,1755.32,4642442196.0
2022-08-04,600519,贵州茅台,1768.32,1794.33,1801.42,1758.45,5797110733.0
2022-08-05,600519,贵州茅台,1806.12,1802.28,1813.32,1783.22,3857406327.0
2022-08-08,600519,贵州茅台,1793.47,1789.85,1811.2,1785.83,3220702892.0
2022-08-09,600519,贵州茅台,1789.85,1788.32,1797.31,1783.32,2651800008.0
