date,code,name,open,close,high,low,volume
2021-06-28,000158,常山北明,11.43,12.05,12.34,11.23,1934610464.0
2021-06-29,000158,常山北明,11.97,11.52,12.47,11.5,1736164448.0
2021-06-30,000158,常山北明,11.4,11.49,11.7,11.2,1232026208.0
2021-07-01,000158,常山北明,11.46,10.34,11.49,10.34,1755990112.0
2021-07-02,000158,常山北明,10.02,10.18,10.59,9.66,1589248944.0
2021-07-05,000158,常山北明,10.14,9.91,10.14,9.75,1037439648.0
2021-07-06,000158,常山北明,9.92,10.06,10.47,9.8,1453196304.0
2021-07-07,000158,常山北明,9.82,9.86,9.99,9.68,979235632.0
2021-07-08,000158,常山北明,9.88,9.76,10.06,9.71,932383760.0
2021-07-09,000158,常山北明,9.6,10.06,10.2,9.44,1259052928.0
2021-07-12,000158,常山北明,10.02,10.63,10.86,9.88,1709645440.0
2021-07-13,000158,常山北明,10.57,10.2,10.65,10.15,1140303104.0
2021-07-14,000158,常山北明,10.05,10.12,10.43,9.99,852629904.0
2021-07-15,000158,常山北明,10.01,9.57,10.01,9.5,895592048.0
2021-07-16,000158,常山北明,9.57,9.36,9.79,9.33,722071696.0
2021-07-19,000158,常山北明,9.25,9.36,9.74,9.09,670388000.0
2021-07-20,000158,常山北明,9.2,9.25,9.53,9.01,653225504.0
2021-07-21,000158,常山北明,9.27,9.47,9.55,9.23,735798064.0
2021-07-22,000158,常山北明,9.45,9.41,9.56,9.31,561104528.0
2021-07-23,000158,常山北明,9.49,8.9,9.54,8.86,862858848.0
2021-07-26,000158,常山北明,8.8,8.5,8.97,8.23,745665504.0
2021-07-27,000158,常山北明,8.68,8.34,8.77,8.31,637565488.0
2021-07-28,000158,常山北明,8.2,7.9,8.33,7.8,656744752.0
2021-07-29,000158,常山北明,8.06,8.21,8.3,8.0,514815712.0
2021-07-30,000158,常山北明,8.31,8.39,8.7,8.28,662492832.0
2021-08-02,000158,常山北明,8.22,8.41,8.48,8.1,477569136.0
2021-08-03,000158,常山北明,8.36,8.25,8.48,8.22,425182608.0
2021-08-04,000158,常山北明,8.18,8.29,8.44,8.15,386701056.0
2021-08-05,000158,常山北明,8.24,8.09,8.27,8.03,409346416.0
2021-08-06,000158,常山北明,8.14,8.1,8.26,8.01,371529472.0
2021-08-09,000158,常山北明,8.11,8.26,8.33,7.99,429822368.0
2021-08-10,000158,常山北明,8.38,8.33,8.6,8.22,547349152.0
2021-08-11,000158,常山北明,8.33,8.19,8.35,8.17,350947184.0
2021-08-12,000158,常山北明,8.2,8.18,8.4,8.12,436597088.0
2021-08-13,000158,常山北明,8.09,7.94,8.15,7.9,393436096.0
2021-08-16,000158,常山北明,7.94,7.85,7.97,7.82,276123776.0
2021-08-17,000158,常山北明,7.81,7.47,7.87,7.45,448441728.0
2021-08-18,000158,常山北明,7.52,7.54,7.61,7.38,325256080.0
2021-08-19,000158,常山北明,7.58,7.52,7.65,7.44,252805974.0
2021-08-20,000158,常山北明,7.48,7.51,7.56,7.3,258597786.0
2021-08-23,000158,常山北明,7.57,7.63,7.68,7.48,252919314.0
2021-08-24,000158,常山北明,7.65,7.51,7.68,7.48,269105648.0
2021-08-25,000158,常山北明,7.51,7.42,7.56,7.39,254990887.0
2021-08-26,000158,常山北明,7.46,7.22,7.49,7.2,308850032.0
2021-08-27,000158,常山北明,7.2,7.17,7.31,7.08,273551376.0
2021-08-30,000158,常山北明,7.49,7.37,7.78,7.34,583305552.0
2021-08-31,000158,常山北明,7.3,7.12,7.49,7.08,453213792.0
2021-09-01,000158,常山北明,7.09,7.36,7.39,6.87,600397552.0
2021-09-02,000158,常山北明,7.19,7.06,7.19,6.93,496642592.0
2021-09-03,000158,常山北明,7.06,7.07,7.3,7.01,473995184.0
2021-09-06,000158,常山北明,7.02,7.22,7.24,6.96,420118720.0
